timestamp,ist_datetime,ltp,chp,volume,oi,oipercent,totalbuyqty,totalsellqty,bid_price_1,bid_qty_1,bid_orders_1,bid_price_2,bid_qty_2,bid_orders_2,bid_price_3,bid_qty_3,bid_orders_3,bid_price_4,bid_qty_4,bid_orders_4,bid_price_5,bid_qty_5,bid_orders_5,ask_price_1,ask_qty_1,ask_orders_1,ask_price_2,ask_qty_2,ask_orders_2,ask_price_3,ask_qty_3,ask_orders_3,ask_price_4,ask_qty_4,ask_orders_4,ask_price_5,ask_qty_5,ask_orders_5,open,high,low,close
1745814691,2025-04-28 10:01:31,24343.7,0.85,2514750,12328875,5.04,424050,452025,24200.2,24365,24140,24139.1,24343.7,225,1,24341.3,75,1,24341.2,75,1,24341.1,225,3,24341,225,3,24348,300,2,24348.1,150,2,24348.3,75,1,24348.4,225,2,24348.5,750,1
1745814692,2025-04-28 10:01:32,24348.5,0.87,2518050,12328875,5.04,426150,444750,24200.2,24365,24140,24139.1,24345,75,1,24343.8,150,1,24343.1,75,1,24343,150,2,24342.9,150,2,24349.1,75,1,24349.5,75,1,24349.9,375,1,24350,300,4,24350.1,975,4
1745814693,2025-04-28 10:01:33,24345.1,0.85,2518050,12328875,5.04,426150,444750,24200.2,24365,24140,24139.1,24345,75,1,24343.8,150,1,24343.1,75,1,24343,150,2,24342.9,150,2,24349.1,75,1,24349.5,75,1,24349.9,375,1,24350,300,4,24350.1,975,4
1745814694,2025-04-28 10:01:34,24345,0.85,2520450,12328875,5.04,413025,453375,24200.2,24365,24140,24139.1,24341,75,1,24340.1,75,1,24340,600,4,24339.9,150,2,24339.8,150,2,24346.2,75,1,24346.7,150,2,24346.8,225,2,24346.9,750,1,24347,75,1
1745814695,2025-04-28 10:01:35,24345,0.85,2520450,12328875,5.04,409425,451575,24200.2,24365,24140,24139.1,24344,75,1,24341,75,1,24340,525,3,24339.7,75,1,24339.6,75,1,24345,75,1,24346.2,150,1,24346.3,150,1,24346.4,150,2,24346.5,75,1
1745814696,2025-04-28 10:01:36,24340,0.83,2520450,12328875,5.04,409425,451575,24200.2,24365,24140,24139.1,24344,75,1,24341,75,1,24340,525,3,24339.7,75,1,24339.6,75,1,24345,75,1,24346.2,150,1,24346.3,150,1,24346.4,150,2,24346.5,75,1
1745814697,2025-04-28 10:01:37,24345.6,0.86,2521050,12328875,5.04,425700,450450,24200.2,24365,24140,24139.1,24340,375,2,24339.5,75,1,24338.6,75,1,24338.5,150,2,24338.4,225,3,24345.8,75,1,24345.9,75,1,24346,1200,3,24346.1,75,1,24346.2,75,1
1745814698,2025-04-28 10:01:38,24340.6,0.83,2521050,12328875,5.04,425700,450450,24200.2,24365,24140,24139.1,24340,375,2,24339.5,75,1,24338.6,75,1,24338.5,150,2,24338.4,225,3,24345.8,75,1,24345.9,75,1,24346,1200,3,24346.1,75,1,24346.2,75,1
1745814699,2025-04-28 10:01:39,24340.1,0.83,2521725,12328875,5.04,424725,446025,24200.2,24365,24140,24139.1,24340,450,3,24338.6,75,1,24338.5,150,2,24338.4,375,4,24338.3,1050,5,24346.3,75,1,24346.4,525,3,24346.5,150,2,24347.1,675,3,24347.2,150,1
1745814700,2025-04-28 10:01:40,24340.1,0.83,2521875,12328875,5.04,385275,451350,24200.2,24365,24140,24139.1,24340.2,600,3,24340.1,525,3,24340,600,3,24339.5,150,2,24339.4,150,2,24342.8,75,1,24346.3,75,1,24346.4,75,1,24346.8,75,1,24346.9,600,3
1745814701,2025-04-28 10:01:41,24340.2,0.83,2521875,12328875,5.04,385275,451350,24200.2,24365,24140,24139.1,24340.2,600,3,24340.1,525,3,24340,600,3,24339.5,150,2,24339.4,150,2,24342.8,75,1,24346.3,75,1,24346.4,75,1,24346.8,75,1,24346.9,600,3
1745814702,2025-04-28 10:01:42,24340,0.83,2522625,12328875,5.04,429225,452100,24200.2,24365,24140,24139.1,24340,750,3,24339.2,150,2,24339.1,150,2,24339,75,1,24338.9,75,1,24345,300,2,24346.9,75,1,24347,825,2,24347.1,150,2,24347.2,75,1
1745814703,2025-04-28 10:01:43,24345,0.85,2522625,12328875,5.04,429225,452100,24200.2,24365,24140,24139.1,24340,750,3,24339.2,150,2,24339.1,150,2,24339,75,1,24338.9,75,1,24345,300,2,24346.9,75,1,24347,825,2,24347.1,150,2,24347.2,75,1
1745814704,2025-04-28 10:01:44,24340,0.83,2523075,12328875,5.04,377850,450150,24200.2,24365,24140,24139.1,24340,525,3,24338.5,75,1,24338.4,150,2,24338.3,150,2,24338.2,150,2,24344.9,75,1,24345,300,3,24345.1,75,1,24345.2,75,1,24345.3,375,2
1745814705,2025-04-28 10:01:45,24345,0.85,2523300,12328875,5.04,424425,421125,24200.2,24365,24140,24139.1,24344.9,75,1,24342.4,75,1,24342.3,150,1,24341.6,75,1,24341.5,75,1,24345,75,1,24349,225,1,24349.2,75,1,24349.5,75,1,24349.7,75,1
1745814706,2025-04-28 10:01:46,24345,0.85,2523300,12328875,5.04,424425,421125,24200.2,24365,24140,24139.1,24344.9,75,1,24342.4,75,1,24342.3,150,1,24341.6,75,1,24341.5,75,1,24345,75,1,24349,225,1,24349.2,75,1,24349.5,75,1,24349.7,75,1
1745814707,2025-04-28 10:01:47,24345.6,0.86,2523675,12328875,5.04,420825,447150,24200.2,24365,24140,24139.1,24344.9,150,2,24344.2,75,1,24344.1,75,1,24344,75,1,24343.9,150,2,24349,225,1,24350,450,6,24351.8,75,1,24351.9,1050,5,24352,75,1
1745814708,2025-04-28 10:01:48,24349,0.87,2523675,12328875,5.04,420825,447150,24200.2,24365,24140,24139.1,24344.9,150,2,24344.2,75,1,24344.1,75,1,24344,75,1,24343.9,150,2,24349,225,1,24350,450,6,24351.8,75,1,24351.9,1050,5,24352,75,1
1745814709,2025-04-28 10:01:49,24345,0.85,2524050,12328875,5.04,418575,451425,24200.2,24365,24140,24139.1,24349,150,1,24344.9,150,2,24344.5,75,1,24344.4,75,1,24344.3,75,1,24350,300,4,24351,75,1,24351.1,300,4,24351.2,75,1,24351.3,1125,2
1745814710,2025-04-28 10:01:50,24349,0.87,2524575,12328875,5.04,416025,452550,24200.2,24365,24140,24139.1,24349,225,1,24344.9,75,1,24343.3,75,1,24343.2,150,2,24343.1,150,2,24349.5,150,1,24349.6,75,1,24349.7,75,1,24349.8,75,1,24349.9,825,2
1745814711,2025-04-28 10:01:51,24348.8,0.87,2524575,12328875,5.04,416025,452550,24200.2,24365,24140,24139.1,24349,225,1,24344.9,75,1,24343.3,75,1,24343.2,150,2,24343.1,150,2,24349.5,150,1,24349.6,75,1,24349.7,75,1,24349.8,75,1,24349.9,825,2
1745814712,2025-04-28 10:01:52,24345,0.85,2525025,12328875,5.04,416925,456525,24200.2,24365,24140,24139.1,24344.9,75,1,24340.9,150,2,24340.8,75,1,24340.7,150,2,24340.6,150,2,24347.5,75,1,24347.6,150,2,24347.7,750,1,24347.9,375,1,24348.2,150,1
1745814713,2025-04-28 10:01:53,24344.4,0.85,2525025,12328875,5.04,416925,456525,24200.2,24365,24140,24139.1,24344.9,75,1,24340.9,150,2,24340.8,75,1,24340.7,150,2,24340.6,150,2,24347.5,75,1,24347.6,150,2,24347.7,750,1,24347.9,375,1,24348.2,150,1
1745814714,2025-04-28 10:01:54,24344.4,0.85,2525400,12328875,5.04,420000,427275,24200.2,24365,24140,24139.1,24340,600,4,24339.5,75,1,24339.4,150,2,24339.3,150,2,24339.2,150,2,24345,75,1,24346.3,300,2,24346.4,750,1,24346.5,150,2,24346.6,600,3
1745814715,2025-04-28 10:01:55,24344.4,0.85,2525400,12328875,5.04,422175,375675,24200.2,24365,24140,24139.1,24343.8,75,1,24342.4,150,1,24340.4,150,1,24340.1,75,1,24340,375,4,24344.5,75,1,24345,75,1,24345.3,75,1,24346.3,75,1,24346.5,375,2
1745814716,2025-04-28 10:01:56,24343.8,0.85,2525400,12328875,5.04,422175,375675,24200.2,24365,24140,24139.1,24343.8,75,1,24342.4,150,1,24340.4,150,1,24340.1,75,1,24340,375,4,24344.5,75,1,24345,75,1,24345.3,75,1,24346.3,75,1,24346.5,375,2
1745814717,2025-04-28 10:01:57,24343.8,0.85,2525700,12328875,5.04,428250,422175,24200.2,24365,24140,24139.1,24342.4,75,1,24340.2,75,1,24340.1,150,2,24340,375,4,24339.9,75,1,24343.8,75,1,24344.9,75,1,24345,75,1,24346.1,75,1,24347.2,75,1
1745814718,2025-04-28 10:01:58,24343.8,0.85,2525700,12328875,5.04,428250,422175,24200.2,24365,24140,24139.1,24342.4,75,1,24340.2,75,1,24340.1,150,2,24340,375,4,24339.9,75,1,24343.8,75,1,24344.9,75,1,24345,75,1,24346.1,75,1,24347.2,75,1
1745814719,2025-04-28 10:01:59,24347.4,0.86,2527200,12328875,5.04,430500,450975,24200.2,24365,24140,24139.1,24343.4,75,1,24340.8,75,1,24340.7,150,2,24340.6,150,2,24340.5,75,1,24347.4,825,2,24347.5,75,1,24347.6,150,1,24347.9,525,2,24348.1,375,2
1745814720,2025-04-28 10:02:00,24349.5,0.87,2528775,12328875,5.04,429150,399900,24200.2,24365,24140,24139.1,24343.7,150,2,24343.6,150,2,24343.5,150,2,24343.4,225,2,24343.1,75,1,24349,75,1,24350,300,4,24350.1,75,1,24350.3,225,1,24350.5,75,1
1745814721,2025-04-28 10:02:01,24349.5,0.87,2528775,12328875,5.04,429150,399900,24200.2,24365,24140,24139.1,24343.7,150,2,24343.6,150,2,24343.5,150,2,24343.4,225,2,24343.1,75,1,24349,75,1,24350,300,4,24350.1,75,1,24350.3,225,1,24350.5,75,1
1745814722,2025-04-28 10:02:02,24349,0.87,2528775,12328875,5.04,430950,448875,24200.2,24365,24140,24139.1,24343.8,75,1,24343.5,75,1,24343.4,75,1,24343.3,75,1,24343.2,150,2,24349,75,1,24349.7,225,1,24350,375,5,24350.2,225,1,24350.3,150,1
1745814723,2025-04-28 10:02:03,24349,0.87,2528775,12328875,5.04,430950,448875,24200.2,24365,24140,24139.1,24343.8,75,1,24343.5,75,1,24343.4,75,1,24343.3,75,1,24343.2,150,2,24349,75,1,24349.7,225,1,24350,375,5,24350.2,225,1,24350.3,150,1
1745814724,2025-04-28 10:02:04,24349,0.87,2528850,12328875,5.04,433050,452175,24200.2,24365,24140,24139.1,24344.7,75,1,24344.5,75,1,24343.9,150,2,24343.8,150,2,24343.7,150,2,24350,300,4,24350.2,75,1,24350.9,225,1,24351,225,2,24351.1,75,1
1745814725,2025-04-28 10:02:05,24349,0.87,2528850,12328875,5.04,435000,441900,24200.2,24365,24140,24139.1,24345.1,675,5,24345,600,4,24344.9,75,1,24344.8,75,1,24344.6,75,1,24349,75,1,24350,300,4,24351.9,150,2,24352.2,75,1,24352.4,300,2
1745814726,2025-04-28 10:02:06,24349,0.87,2528850,12328875,5.04,435000,441900,24200.2,24365,24140,24139.1,24345.1,675,5,24345,600,4,24344.9,75,1,24344.8,75,1,24344.6,75,1,24349,75,1,24350,300,4,24351.9,150,2,24352.2,75,1,24352.4,300,2
1745814727,2025-04-28 10:02:07,24345.1,0.85,2529000,12328875,5.04,433350,452250,24200.2,24365,24140,24139.1,24345.5,75,1,24345.4,225,2,24345.3,75,1,24345.2,75,1,24345,75,1,24350,300,4,24352.2,300,2,24352.3,75,1,24352.4,150,2,24352.6,450,3
1745814728,2025-04-28 10:02:08,24345.1,0.85,2529000,12328875,5.04,433350,452250,24200.2,24365,24140,24139.1,24345.5,75,1,24345.4,225,2,24345.3,75,1,24345.2,75,1,24345,75,1,24350,300,4,24352.2,300,2,24352.3,75,1,24352.4,150,2,24352.6,450,3
1745814729,2025-04-28 10:02:09,24345.7,0.86,2529000,12328875,5.04,430875,448500,24200.2,24365,24140,24139.1,24345.4,75,1,24344.6,75,1,24344.5,150,2,24344.4,150,2,24344.3,75,1,24349,75,1,24350,375,5,24351.8,75,1,24351.9,375,3,24352,75,1
1745814730,2025-04-28 10:02:10,24350,0.87,2529300,12328875,5.04,432075,438075,24200.2,24365,24140,24139.1,24347.9,75,1,24347.4,150,2,24347.3,75,1,24347.2,75,1,24347.1,75,1,24350,225,3,24354.1,75,1,24354.2,225,1,24354.6,600,4,24354.7,75,1
1745814731,2025-04-28 10:02:11,24350,0.87,2529300,12328875,5.04,432075,438075,24200.2,24365,24140,24139.1,24347.9,75,1,24347.4,150,2,24347.3,75,1,24347.2,75,1,24347.1,75,1,24350,225,3,24354.1,75,1,24354.2,225,1,24354.6,600,4,24354.7,75,1
1745814732,2025-04-28 10:02:12,24347.9,0.86,2529450,12328875,5.04,431400,448575,24200.2,24365,24140,24139.1,24347.4,75,1,24346.6,75,1,24346.5,75,1,24346.4,75,1,24346.3,75,1,24350,975,4,24354.2,150,2,24354.3,375,2,24354.4,75,1,24354.5,150,1
1745814733,2025-04-28 10:02:13,24347.9,0.86,2529450,12328875,5.04,431400,448575,24200.2,24365,24140,24139.1,24347.4,75,1,24346.6,75,1,24346.5,75,1,24346.4,75,1,24346.3,75,1,24350,975,4,24354.2,150,2,24354.3,375,2,24354.4,75,1,24354.5,150,1
1745814734,2025-04-28 10:02:14,24350,0.87,2529525,12328875,5.04,399225,452850,24200.2,24365,24140,24139.1,24347.4,75,1,24346.1,75,1,24346,75,1,24345.9,150,2,24345.8,225,3,24350,1200,4,24352.8,75,1,24352.9,150,2,24353.5,225,1,24353.6,75,1
1745814735,2025-04-28 10:02:15,24347.5,0.86,2529600,12328875,5.04,429375,452625,24200.2,24365,24140,24139.1,24347.5,225,2,24346.3,75,1,24346.2,150,2,24346.1,150,2,24346,150,2,24350,1350,5,24353.5,75,1,24353.6,225,1,24353.8,75,1,24354,75,1
1745814736,2025-04-28 10:02:16,24347.5,0.86,2529600,12328875,5.04,429375,452625,24200.2,24365,24140,24139.1,24347.5,225,2,24346.3,75,1,24346.2,150,2,24346.1,150,2,24346,150,2,24350,1350,5,24353.5,75,1,24353.6,225,1,24353.8,75,1,24354,75,1
1745814737,2025-04-28 10:02:17,24347.5,0.86,2529600,12328875,5.04,429375,452775,24200.2,24365,24140,24139.1,24348.7,225,2,24346.2,75,1,24346.1,150,2,24346,75,1,24345.9,150,2,24350,1425,6,24352.7,75,1,24352.8,75,1,24352.9,75,1,24353.3,225,1
1745814738,2025-04-28 10:02:18,24347.5,0.86,2529600,12328875,5.04,429375,452775,24200.2,24365,24140,24139.1,24348.7,225,2,24346.2,75,1,24346.1,150,2,24346,75,1,24345.9,150,2,24350,1425,6,24352.7,75,1,24352.8,75,1,24352.9,75,1,24353.3,225,1
1745814739,2025-04-28 10:02:19,24348.7,0.87,2529600,12328875,5.04,424575,457350,24200.2,24365,24140,24139.1,24348.7,225,2,24345.1,375,1,24345,75,1,24344.5,75,1,24343.6,75,1,24349,75,1,24350,1500,7,24350.4,150,2,24350.5,225,1,24350.6,75,1
1745814740,2025-04-28 10:02:20,24349,0.87,2529750,12328875,5.04,426000,452250,24200.2,24365,24140,24139.1,24348.7,75,1,24345.1,375,1,24345,75,1,24344.6,75,1,24344.5,225,3,24350,1575,8,24351,75,1,24351.2,150,1,24351.4,75,1,24351.5,75,1
1745814741,2025-04-28 10:02:21,24349,0.87,2529750,12328875,5.04,426000,452250,24200.2,24365,24140,24139.1,24348.7,75,1,24345.1,375,1,24345,75,1,24344.6,75,1,24344.5,225,3,24350,1575,8,24351,75,1,24351.2,150,1,24351.4,75,1,24351.5,75,1
1745814742,2025-04-28 10:02:22,24348.7,0.87,2529825,12328875,5.04,431250,443925,24200.2,24365,24140,24139.1,24345.1,750,3,24345,75,1,24344.5,75,1,24344.1,150,2,24344,150,2,24348.9,75,1,24350,1575,8,24351.1,75,1,24351.2,150,2,24351.4,75,1
1745814743,2025-04-28 10:02:23,24345.1,0.85,2529825,12328875,5.04,431250,443925,24200.2,24365,24140,24139.1,24345.1,750,3,24345,75,1,24344.5,75,1,24344.1,150,2,24344,150,2,24348.9,75,1,24350,1575,8,24351.1,75,1,24351.2,150,2,24351.4,75,1
1745814744,2025-04-28 10:02:24,24345.1,0.85,2529900,12328875,5.04,432750,454050,24200.2,24365,24140,24139.1,24345.6,75,1,24345.2,300,1,24345.1,375,2,24345,75,1,24344.8,75,1,24349,75,1,24349.5,450,1,24350,1575,8,24350.9,75,1,24352.1,75,1
1745814745,2025-04-28 10:02:25,24345.8,0.86,2529975,12328875,5.04,434025,453300,24200.2,24365,24140,24139.1,24345.8,75,1,24345.7,75,1,24345.6,75,1,24345.5,75,1,24345.4,75,1,24349,75,1,24349.5,450,1,24350,1725,9,24350.9,75,1,24352,75,1
1745814746,2025-04-28 10:02:26,24345.8,0.86,2529975,12328875,5.04,434025,453300,24200.2,24365,24140,24139.1,24345.8,75,1,24345.7,75,1,24345.6,75,1,24345.5,75,1,24345.4,75,1,24349,75,1,24349.5,450,1,24350,1725,9,24350.9,75,1,24352,75,1
1745814747,2025-04-28 10:02:27,24347.4,0.86,2530275,12328875,5.04,352425,459750,24200.2,24365,24140,24139.1,24347.4,150,2,24345.1,300,1,24345,150,2,24344.5,75,1,24344,75,1,24348.8,75,1,24349,75,1,24349.5,300,1,24349.9,150,1,24350,1725,9
1745814748,2025-04-28 10:02:28,24348.1,0.87,2530275,12328875,5.04,352425,459750,24200.2,24365,24140,24139.1,24347.4,150,2,24345.1,300,1,24345,150,2,24344.5,75,1,24344,75,1,24348.8,75,1,24349,75,1,24349.5,300,1,24349.9,150,1,24350,1725,9
1745814749,2025-04-28 10:02:29,24345.1,0.85,2530575,12328875,5.04,430500,450225,24200.2,24365,24140,24139.1,24345.1,300,1,24345,225,3,24344.5,75,1,24344,75,1,24343.9,150,2,24349,150,2,24349.5,300,1,24350,1575,8,24350.9,75,1,24351,75,1
1745814750,2025-04-28 10:02:30,24349.5,0.87,2531100,12328875,5.04,435000,425250,24200.2,24365,24140,24139.1,24345.1,75,1,24345,225,3,24344.6,75,1,24344.5,75,1,24344.4,75,1,24349.5,225,1,24350,1650,9,24351,75,1,24351.2,75,1,24351.6,75,1
1745814751,2025-04-28 10:02:31,24345.1,0.85,2531100,12328875,5.04,435000,425250,24200.2,24365,24140,24139.1,24345.1,75,1,24345,225,3,24344.6,75,1,24344.5,75,1,24344.4,75,1,24349.5,225,1,24350,1650,9,24351,75,1,24351.2,75,1,24351.6,75,1
1745814752,2025-04-28 10:02:32,24348,0.87,2531325,12328875,5.04,437100,364725,24200.2,24365,24140,24139.1,24346,525,3,24345.9,375,2,24345.8,750,4,24345.7,675,4,24345.6,300,2,24348,150,1,24349.5,525,2,24350,1350,8,24351,75,1,24352,75,1
1745814753,2025-04-28 10:02:33,24348,0.87,2531325,12328875,5.04,437100,364725,24200.2,24365,24140,24139.1,24346,525,3,24345.9,375,2,24345.8,750,4,24345.7,675,4,24345.6,300,2,24348,150,1,24349.5,525,2,24350,1350,8,24351,75,1,24352,75,1
1745814754,2025-04-28 10:02:34,24345,0.85,2531700,12328875,5.04,417825,441750,24200.2,24365,24140,24139.1,24345,75,1,24344.5,75,1,24343.8,75,1,24343.1,75,1,24343,75,1,24349,75,1,24349.5,450,2,24349.6,75,1,24349.7,75,1,24350,1425,9
1745814755,2025-04-28 10:02:35,24345,0.85,2531775,12328875,5.04,429300,434700,24200.2,24365,24140,24139.1,24346.9,150,1,24345,150,2,24344.6,75,1,24344.5,75,1,24344.4,150,2,24349,75,1,24349.5,450,2,24350,1425,9,24350.9,75,1,24351,150,2
1745814756,2025-04-28 10:02:36,24349,0.87,2531775,12328875,5.04,429300,434700,24200.2,24365,24140,24139.1,24346.9,150,1,24345,150,2,24344.6,75,1,24344.5,75,1,24344.4,150,2,24349,75,1,24349.5,450,2,24350,1425,9,24350.9,75,1,24351,150,2
1745814757,2025-04-28 10:02:37,24349,0.87,2531850,12328875,5.04,435150,437625,24200.2,24365,24140,24139.1,24346.9,150,1,24345.5,75,1,24345.4,75,1,24345.3,225,3,24345.2,150,2,24349.5,450,2,24350,1425,9,24351,75,1,24351.9,75,1,24352,75,1
1745814758,2025-04-28 10:02:38,24349,0.87,2531850,12328875,5.04,435150,437625,24200.2,24365,24140,24139.1,24346.9,150,1,24345.5,75,1,24345.4,75,1,24345.3,225,3,24345.2,150,2,24349.5,450,2,24350,1425,9,24351,75,1,24351.9,75,1,24352,75,1
1745814759,2025-04-28 10:02:39,24347.9,0.86,2531925,12328875,5.04,428100,439800,24200.2,24365,24140,24139.1,24347.9,75,1,24345,150,2,24344.6,75,1,24344.5,225,3,24344.4,75,1,24349.5,450,2,24350,1350,8,24350.8,75,1,24350.9,75,1,24351,75,1
1745814760,2025-04-28 10:02:40,24347.9,0.86,2532000,12328875,5.04,359475,436350,24200.2,24365,24140,24139.1,24345,150,2,24344.5,75,1,24344.1,75,1,24343.1,75,1,24343,150,2,24348,75,1,24349,75,1,24349.5,450,2,24349.9,75,1,24350,1425,9
1745814761,2025-04-28 10:02:41,24346.9,0.86,2532000,12328875,5.04,359475,436350,24200.2,24365,24140,24139.1,24345,150,2,24344.5,75,1,24344.1,75,1,24343.1,75,1,24343,150,2,24348,75,1,24349,75,1,24349.5,450,2,24349.9,75,1,24350,1425,9
1745814762,2025-04-28 10:02:42,24346.9,0.86,2532075,12328875,5.04,415800,445125,24200.2,24365,24140,24139.1,24345,150,2,24344.5,75,1,24342.8,75,1,24341,75,1,24340.2,150,2,24346.9,75,1,24347,75,1,24347.4,600,2,24347.5,150,1,24347.7,75,1
1745814763,2025-04-28 10:02:43,24347.6,0.86,2532075,12328875,5.04,415800,445125,24200.2,24365,24140,24139.1,24345,150,2,24344.5,75,1,24342.8,75,1,24341,75,1,24340.2,150,2,24346.9,75,1,24347,75,1,24347.4,600,2,24347.5,150,1,24347.7,75,1
1745814764,2025-04-28 10:02:44,24347.6,0.86,2532150,12328875,5.04,416700,437400,24200.2,24365,24140,24139.1,24345,225,3,24344.5,75,1,24342.8,75,1,24341.1,225,2,24340.8,150,2,24347.5,75,1,24347.6,75,1,24347.7,225,1,24347.8,450,2,24348,150,2
1745814765,2025-04-28 10:02:45,24344.5,0.85,2532450,12328875,5.04,396300,447900,24200.2,24365,24140,24139.1,24342.8,75,1,24340,300,3,24339.3,75,1,24339,75,1,24338.9,75,1,24344.5,1275,1,24345,150,1,24345.8,75,1,24345.9,75,1,24346.8,150,1
1745814766,2025-04-28 10:02:46,24340,0.83,2532450,12328875,5.04,396300,447900,24200.2,24365,24140,24139.1,24342.8,75,1,24340,300,3,24339.3,75,1,24339,75,1,24338.9,75,1,24344.5,1275,1,24345,150,1,24345.8,75,1,24345.9,75,1,24346.8,150,1
1745814767,2025-04-28 10:02:47,24344.5,0.85,2532975,12328875,5.04,440400,370500,24200.2,24365,24140,24139.1,24342,300,3,24341.9,225,2,24341.7,75,1,24341.6,375,3,24341.5,225,3,24344.5,1200,1,24345,150,1,24346.5,300,1,24348,75,1,24348.4,75,1
1745814768,2025-04-28 10:02:48,24344.2,0.85,2532975,12328875,5.04,440400,370500,24200.2,24365,24140,24139.1,24342,300,3,24341.9,225,2,24341.7,75,1,24341.6,375,3,24341.5,225,3,24344.5,1200,1,24345,150,1,24346.5,300,1,24348,75,1,24348.4,75,1
1745814769,2025-04-28 10:02:49,24344,0.85,2537025,12328875,5.04,437550,441675,24200.2,24365,24140,24139.1,24343.7,375,2,24343.6,150,2,24343.5,525,5,24343.4,825,3,24343.3,300,4,24349,75,1,24349.5,150,1,24350,1950,13,24350.7,75,1,24350.8,75,1
1745814770,2025-04-28 10:02:50,24343,0.84,2537025,12328875,5.04,431925,441750,24200.2,24365,24140,24139.1,24342.8,225,1,24342.3,75,1,24342.2,150,2,24342.1,150,2,24342,150,2,24349,75,1,24349.4,75,1,24349.5,150,1,24349.6,150,2,24350,2025,14
1745814771,2025-04-28 10:02:51,24348.1,0.87,2537025,12328875,5.04,431925,441750,24200.2,24365,24140,24139.1,24342.8,225,1,24342.3,75,1,24342.2,150,2,24342.1,150,2,24342,150,2,24349,75,1,24349.4,75,1,24349.5,150,1,24349.6,150,2,24350,2025,14
1745814772,2025-04-28 10:02:52,24349,0.87,2537175,12328875,5.04,433875,448350,24200.2,24365,24140,24139.1,24341.2,225,1,24341.1,75,1,24340.7,75,1,24340.6,75,1,24340.5,150,2,24347.3,225,1,24347.4,150,2,24347.8,375,3,24347.9,600,4,24348.1,300,1
1745814773,2025-04-28 10:02:53,24349,0.87,2537175,12328875,5.04,433875,448350,24200.2,24365,24140,24139.1,24341.2,225,1,24341.1,75,1,24340.7,75,1,24340.6,75,1,24340.5,150,2,24347.3,225,1,24347.4,150,2,24347.8,375,3,24347.9,600,4,24348.1,300,1
1745814774,2025-04-28 10:02:54,24349.5,0.87,2537475,12328875,5.04,440925,368400,24200.2,24365,24140,24139.1,24346,225,1,24345.9,150,2,24345.8,375,3,24345.7,150,2,24345.6,375,3,24349.5,75,1,24350,2250,14,24350.2,75,1,24351,75,1,24352,75,1
1745814775,2025-04-28 10:02:55,24347,0.86,2537550,12328875,5.04,391200,442200,24200.2,24365,24140,24139.1,24346.9,225,1,24346.1,75,1,24346,75,1,24345.6,75,1,24345.5,225,3,24350,2250,14,24351,75,1,24353,75,1,24353.2,75,1,24353.3,75,1
1745814776,2025-04-28 10:02:56,24350,0.87,2537550,12328875,5.04,391200,442200,24200.2,24365,24140,24139.1,24346.9,225,1,24346.1,75,1,24346,75,1,24345.6,75,1,24345.5,225,3,24350,2250,14,24351,75,1,24353,75,1,24353.2,75,1,24353.3,75,1
1745814777,2025-04-28 10:02:57,24350,0.87,2537775,12328875,5.04,440775,441450,24200.2,24365,24140,24139.1,24348.4,300,1,24348.3,225,2,24348.2,900,3,24348.1,375,5,24348,375,3,24350,2250,14,24351,75,1,24353.3,75,1,24354,525,3,24355,375,5
1745814778,2025-04-28 10:02:58,24351,0.88,2537775,12328875,5.04,440775,441450,24200.2,24365,24140,24139.1,24348.4,300,1,24348.3,225,2,24348.2,900,3,24348.1,375,5,24348,375,3,24350,2250,14,24351,75,1,24353.3,75,1,24354,525,3,24355,375,5
1745814779,2025-04-28 10:02:59,24350,0.87,2540100,12328875,5.04,384750,441150,24200.2,24365,24140,24139.1,24350,75,1,24349.6,300,1,24348.7,150,2,24348.6,225,3,24348.5,150,2,24354,525,3,24355,375,5,24355.8,75,1,24356,225,3,24356.1,225,2
1745814780,2025-04-28 10:03:00,24348,0.87,2541675,12328875,5.04,433350,410925,24200.2,24365,24140,24139.1,24347.9,600,2,24347.8,375,2,24347.7,750,4,24347.6,450,3,24347.5,825,5,24354,525,3,24354.9,75,1,24355,375,5,24355.1,75,1,24355.2,225,2
1745814781,2025-04-28 10:03:01,24348,0.87,2541675,12328875,5.04,433350,410925,24200.2,24365,24140,24139.1,24347.9,600,2,24347.8,375,2,24347.7,750,4,24347.6,450,3,24347.5,825,5,24354,525,3,24354.9,75,1,24355,375,5,24355.1,75,1,24355.2,225,2
1745814782,2025-04-28 10:03:02,24347.7,0.86,2541750,12328875,5.04,431625,442650,24200.2,24365,24140,24139.1,24347.7,75,1,24346.6,75,1,24346.5,75,1,24346.4,75,1,24346.3,225,3,24351,75,1,24352,75,1,24353,75,1,24353.5,75,1,24353.6,225,1
1745814783,2025-04-28 10:03:03,24347.7,0.86,2541825,12328875,5.04,429750,421200,24200.2,24365,24140,24139.1,24347.9,750,4,24347.8,375,2,24347.7,675,3,24347.6,675,3,24347.5,750,4,24351,75,1,24352,75,1,24353,75,1,24353.9,75,1,24354,600,4
1745814784,2025-04-28 10:03:04,24347.9,0.86,2541825,12328875,5.04,429750,421200,24200.2,24365,24140,24139.1,24347.9,750,4,24347.8,375,2,24347.7,675,3,24347.6,675,3,24347.5,750,4,24351,75,1,24352,75,1,24353,75,1,24353.9,75,1,24354,600,4
