timestamp,open,high,low,close,volume,datetime
1744001280,22023.3,22033.95,22006.75,22015.3,53100,2025-04-07 10:18:00
1744001340,22015.3,22023.9,21995.8,22018.15,44550,2025-04-07 10:19:00
1744001400,22018.15,22052.2,22018.15,22026.1,47400,2025-04-07 10:20:00
1744001460,22034.15,22050.0,22025.8,22035.0,50250,2025-04-07 10:21:00
1744001520,22035.0,22052.15,22027.55,22033.1,40725,2025-04-07 10:22:00
1744001580,22033.05,22049.9,22030.5,22035.25,31725,2025-04-07 10:23:00
1744001640,22035.25,22035.7,22019.0,22028.3,20025,2025-04-07 10:24:00
1744001700,22028.3,22034.65,22009.6,22015.0,25575,2025-04-07 10:25:00
1744001760,22015.0,22040.9,22015.0,22032.65,23850,2025-04-07 10:26:00
1744001820,22034.3,22035.85,22025.6,22035.0,23250,2025-04-07 10:27:00
1744001880,22035.35,22077.7,22035.35,22065.65,29850,2025-04-07 10:28:00
1744001940,22065.9,22090.0,22056.6,22087.95,22200,2025-04-07 10:29:00
1744002000,22090.0,22094.45,22060.0,22070.25,28875,2025-04-07 10:30:00
1744002060,22074.0,22078.25,22046.1,22054.4,23850,2025-04-07 10:31:00
1744002120,22050.05,22060.25,22043.05,22060.25,170550,2025-04-07 10:32:00
1744002180,22064.3,22067.75,22045.05,22045.05,23175,2025-04-07 10:33:00
1744002240,22045.0,22063.4,22045.0,22053.55,11025,2025-04-07 10:34:00
1744002300,22053.55,22058.8,22025.0,22026.0,25500,2025-04-07 10:35:00
1744002360,22025.0,22045.0,22025.0,22038.2,13425,2025-04-07 10:36:00
1744002420,22038.2,22056.55,22037.0,22056.15,10950,2025-04-07 10:37:00
1744002480,22056.15,22064.8,22044.35,22050.0,18300,2025-04-07 10:38:00
1744002540,22052.15,22055.0,22036.4,22051.2,23325,2025-04-07 10:39:00
1744002600,22050.55,22069.9,22042.1,22069.9,18300,2025-04-07 10:40:00
1744002660,22066.6,22088.5,22058.05,22076.25,25425,2025-04-07 10:41:00
1744002720,22075.0,22110.9,22074.5,22103.0,28275,2025-04-07 10:42:00
1744002780,22103.0,22103.0,22086.0,22097.0,23325,2025-04-07 10:43:00
1744002840,22095.6,22122.4,22092.35,22110.0,53550,2025-04-07 10:44:00
1744002900,22110.65,22119.95,22095.5,22095.5,41475,2025-04-07 10:45:00
1744002960,22102.35,22106.95,22080.0,22080.25,34500,2025-04-07 10:46:00
1744003020,22080.25,22093.1,22075.1,22075.1,23400,2025-04-07 10:47:00
1744003080,22075.1,22086.6,22066.0,22079.9,21600,2025-04-07 10:48:00
1744003140,22087.0,22135.0,22085.1,22130.5,48975,2025-04-07 10:49:00
1744003200,22135.0,22164.9,22121.7,22160.0,60750,2025-04-07 10:50:00
1744003260,22157.8,22180.0,22144.15,22149.4,72300,2025-04-07 10:51:00
1744003320,22149.15,22173.25,22140.65,22163.55,31650,2025-04-07 10:52:00
1744003380,22167.95,22170.0,22135.25,22135.25,36075,2025-04-07 10:53:00
1744003440,22139.75,22147.3,22110.05,22120.95,22050,2025-04-07 10:54:00
1744003500,22117.0,22124.75,22101.35,22108.15,24750,2025-04-07 10:55:00
1744003560,22102.15,22126.9,22102.15,22110.0,14850,2025-04-07 10:56:00
1744003620,22112.0,22112.0,22084.0,22089.8,33975,2025-04-07 10:57:00
1744003680,22093.3,22101.7,22072.1,22076.25,14100,2025-04-07 10:58:00
1744003740,22075.85,22087.65,22066.0,22066.0,18825,2025-04-07 10:59:00
1744003800,22069.35,22086.45,22066.5,22072.85,17175,2025-04-07 11:00:00
1744003860,22073.4,22090.0,22070.05,22087.0,38100,2025-04-07 11:01:00
1744003920,22090.0,22100.0,22071.6,22084.55,35100,2025-04-07 11:02:00
1744003980,22091.45,22091.45,22078.0,22085.0,11775,2025-04-07 11:03:00
1744004040,22080.5,22088.25,22068.95,22072.8,27375,2025-04-07 11:04:00
1744004100,22071.9,22082.0,22066.05,22069.75,14925,2025-04-07 11:05:00
1744004160,22068.0,22075.0,22066.0,22075.0,13050,2025-04-07 11:06:00
1744004220,22074.55,22085.85,22070.0,22079.05,19725,2025-04-07 11:07:00
1744004280,22086.65,22094.2,22078.1,22084.6,11475,2025-04-07 11:08:00
1744004340,22084.6,22100.0,22081.3,22088.7,10275,2025-04-07 11:09:00
1744004400,22088.0,22098.05,22086.0,22086.05,10950,2025-04-07 11:10:00
1744004460,22089.55,22092.25,22070.0,22074.5,16200,2025-04-07 11:11:00
1744004520,22073.7,22081.2,22065.0,22075.3,13425,2025-04-07 11:12:00
1744004580,22074.15,22086.45,22072.25,22078.4,12525,2025-04-07 11:13:00
1744004640,22078.4,22080.5,22063.55,22067.05,9825,2025-04-07 11:14:00
1744004700,22067.05,22081.4,22055.6,22071.75,20100,2025-04-07 11:15:00
1744004760,22071.75,22090.0,22070.0,22077.55,8550,2025-04-07 11:16:00
1744004820,22077.55,22078.8,22060.3,22062.0,11925,2025-04-07 11:17:00
1744004880,22065.15,22073.4,22046.1,22062.0,39450,2025-04-07 11:18:00
1744004940,22060.0,22066.45,22050.0,22059.2,20700,2025-04-07 11:19:00
1744005000,22059.2,22069.35,22057.85,22061.95,10050,2025-04-07 11:20:00
1744005060,22061.95,22064.6,22054.0,22054.0,24075,2025-04-07 11:21:00
1744005120,22054.0,22063.9,22046.05,22048.15,50925,2025-04-07 11:22:00
1744005180,22046.0,22050.0,22026.05,22037.65,20700,2025-04-07 11:23:00
1744005240,22038.0,22048.4,22030.7,22034.95,14025,2025-04-07 11:24:00
1744005300,22035.55,22040.0,22030.05,22034.95,13725,2025-04-07 11:25:00
1744005360,22034.8,22066.8,22030.45,22065.0,21225,2025-04-07 11:26:00
1744005420,22060.0,22063.75,22048.5,22058.75,14025,2025-04-07 11:27:00
1744005480,22058.75,22078.0,22058.75,22073.0,14775,2025-04-07 11:28:00
1744005540,22072.8,22095.25,22067.0,22094.6,17475,2025-04-07 11:29:00
1744005600,22091.45,22103.55,22085.0,22092.0,20625,2025-04-07 11:30:00
1744005660,22090.0,22104.9,22086.95,22094.6,19275,2025-04-07 11:31:00
1744005720,22095.25,22103.0,22081.9,22091.1,15375,2025-04-07 11:32:00
1744005780,22092.0,22116.15,22092.0,22111.95,17625,2025-04-07 11:33:00
1744005840,22105.0,22112.2,22100.8,22110.0,12450,2025-04-07 11:34:00
1744005900,22111.1,22144.95,22111.1,22132.0,31050,2025-04-07 11:35:00
1744005960,22132.0,22134.95,22121.05,22125.0,16875,2025-04-07 11:36:00
1744006020,22129.95,22153.45,22124.65,22150.0,23175,2025-04-07 11:37:00
1744006080,22142.05,22149.95,22125.9,22125.9,14550,2025-04-07 11:38:00
1744006140,22125.85,22126.6,22100.2,22104.6,35625,2025-04-07 11:39:00
1744006200,22105.95,22111.4,22086.05,22092.15,22200,2025-04-07 11:40:00
1744006260,22092.15,22100.1,22085.0,22091.15,16350,2025-04-07 11:41:00
1744006320,22087.8,22096.85,22087.55,22089.75,7575,2025-04-07 11:42:00
1744006380,22089.0,22096.8,22066.2,22068.5,22875,2025-04-07 11:43:00
1744006440,22068.9,22079.95,22061.0,22071.9,17175,2025-04-07 11:44:00
1744006500,22074.8,22079.85,22069.0,22072.0,6000,2025-04-07 11:45:00
1744006560,22071.95,22073.2,22061.75,22061.75,6300,2025-04-07 11:46:00
1744006620,22063.3,22066.75,22054.9,22059.2,13125,2025-04-07 11:47:00
1744006680,22062.4,22070.0,22059.0,22066.2,8400,2025-04-07 11:48:00
1744006740,22066.6,22084.15,22063.45,22080.3,13125,2025-04-07 11:49:00
1744006800,22080.0,22080.0,22060.0,22068.0,6075,2025-04-07 11:50:00
1744006860,22073.0,22075.0,22068.15,22073.0,6450,2025-04-07 11:51:00
1744006920,22070.35,22074.0,22056.0,22061.25,10050,2025-04-07 11:52:00
1744006980,22063.8,22068.0,22050.0,22057.55,19575,2025-04-07 11:53:00
1744007040,22057.55,22062.1,22052.55,22055.0,13575,2025-04-07 11:54:00
1744007100,22055.0,22056.65,22047.95,22049.3,17850,2025-04-07 11:55:00
1744007160,22048.25,22048.25,22027.75,22031.0,27375,2025-04-07 11:56:00
1744007220,22028.05,22035.0,22026.0,22034.15,19950,2025-04-07 11:57:00
1744007280,22032.6,22032.75,22022.95,22022.95,26775,2025-04-07 11:58:00
1744007340,22020.8,22045.15,22020.5,22044.3,15300,2025-04-07 11:59:00
1744007400,22042.5,22044.0,22025.25,22026.15,13875,2025-04-07 12:00:00
1744007460,22025.35,22041.15,22025.35,22039.6,5475,2025-04-07 12:01:00
1744007520,22038.65,22040.5,22026.9,22030.0,6300,2025-04-07 12:02:00
1744007580,22030.0,22038.3,22029.45,22030.1,4875,2025-04-07 12:03:00
1744007640,22030.0,22040.0,22006.0,22010.65,22725,2025-04-07 12:04:00
1744007700,22010.0,22021.45,21987.0,21987.0,51825,2025-04-07 12:05:00
1744007760,21987.0,22011.65,21983.05,22008.75,37050,2025-04-07 12:06:00
1744007820,22008.0,22015.1,21985.55,21990.0,21900,2025-04-07 12:07:00
1744007880,21989.95,22006.95,21986.2,22000.2,22425,2025-04-07 12:08:00
1744007940,22000.2,22009.95,22000.2,22007.2,7650,2025-04-07 12:09:00
1744008000,22009.2,22009.4,22000.0,22001.55,6825,2025-04-07 12:10:00
1744008060,22001.05,22010.0,21992.5,21992.5,9750,2025-04-07 12:11:00
1744008120,21993.55,21994.7,21972.5,21972.5,25950,2025-04-07 12:12:00
1744008180,21970.4,21977.1,21956.35,21960.0,79575,2025-04-07 12:13:00
1744008240,21960.0,21967.85,21951.55,21964.25,31350,2025-04-07 12:14:00
1744008300,21962.0,21966.25,21950.0,21957.05,42150,2025-04-07 12:15:00
1744008360,21955.55,21965.0,21930.65,21930.65,63975,2025-04-07 12:16:00
1744008420,21929.65,21948.0,21916.05,21930.0,75375,2025-04-07 12:17:00
1744008480,21933.0,21943.85,21920.0,21926.7,35775,2025-04-07 12:18:00
1744008540,21921.25,21927.2,21918.0,21926.4,37425,2025-04-07 12:19:00
1744008600,21926.35,21948.95,21922.0,21945.0,29925,2025-04-07 12:20:00
1744008660,21942.8,21949.1,21925.65,21935.45,44775,2025-04-07 12:21:00
1744008720,21935.85,21939.95,21929.7,21935.6,14775,2025-04-07 12:22:00
1744008780,21930.0,21943.1,21925.0,21925.0,16650,2025-04-07 12:23:00
1744008840,21929.55,21935.45,21910.1,21910.1,17550,2025-04-07 12:24:00
1744008900,21910.8,21923.65,21905.0,21922.9,44175,2025-04-07 12:25:00
1744008960,21920.2,21927.0,21912.65,21924.3,24450,2025-04-07 12:26:00
1744009020,21925.0,21948.0,21923.15,21941.95,26475,2025-04-07 12:27:00
1744009080,21945.25,21945.25,21913.45,21930.35,22875,2025-04-07 12:28:00
1744009140,21925.25,21934.0,21900.1,21904.0,62100,2025-04-07 12:29:00
1744009200,21900.95,21919.25,21900.1,21919.0,37425,2025-04-07 12:30:00
1744009260,21916.2,21916.2,21880.0,21890.3,75975,2025-04-07 12:31:00
1744009320,21896.1,21915.25,21890.05,21909.0,77700,2025-04-07 12:32:00
1744009380,21910.0,21910.0,21890.15,21894.25,22800,2025-04-07 12:33:00
1744009440,21890.15,21894.0,21860.0,21886.15,51600,2025-04-07 12:34:00
1744009500,21886.4,21894.25,21871.4,21889.65,37575,2025-04-07 12:35:00
1744009560,21889.65,21894.95,21880.85,21890.0,20100,2025-04-07 12:36:00
1744009620,21888.35,21912.2,21888.35,21904.0,17025,2025-04-07 12:37:00
1744009680,21902.75,21925.0,21900.25,21922.0,17850,2025-04-07 12:38:00
1744009740,21922.0,21928.05,21915.0,21925.55,9000,2025-04-07 12:39:00
1744009800,21919.0,21924.6,21913.7,21923.3,11700,2025-04-07 12:40:00
1744009860,21916.85,21955.0,21908.6,21955.0,34200,2025-04-07 12:41:00
1744009920,21950.85,21964.0,21940.35,21950.75,34275,2025-04-07 12:42:00
1744009980,21950.75,21952.85,21928.1,21935.85,8625,2025-04-07 12:43:00
1744010040,21932.75,21949.0,21932.75,21945.35,8850,2025-04-07 12:44:00
1744010100,21949.0,21978.0,21947.8,21967.25,36450,2025-04-07 12:45:00
1744010160,21965.0,21988.0,21964.0,21977.25,43725,2025-04-07 12:46:00
1744010220,21977.65,21989.15,21972.05,21977.0,33675,2025-04-07 12:47:00
1744010280,21975.25,21995.35,21975.0,21994.25,26775,2025-04-07 12:48:00
1744010340,21994.5,21997.0,21983.9,21986.25,16800,2025-04-07 12:49:00
1744010400,21985.0,21990.45,21956.2,21963.05,14850,2025-04-07 12:50:00
1744010460,21965.35,21966.05,21954.55,21955.1,10200,2025-04-07 12:51:00
1744010520,21955.55,21963.15,21942.65,21952.0,13800,2025-04-07 12:52:00
1744010580,21952.75,21961.3,21931.7,21934.15,16500,2025-04-07 12:53:00
1744010640,21939.15,21952.0,21935.7,21941.3,12675,2025-04-07 12:54:00
1744010700,21941.3,21942.95,21936.0,21940.0,9900,2025-04-07 12:55:00
1744010760,21940.0,21945.6,21928.05,21936.55,10050,2025-04-07 12:56:00
1744010820,21935.8,21941.0,21916.3,21926.9,13650,2025-04-07 12:57:00
1744010880,21926.85,21926.85,21915.0,21921.85,10500,2025-04-07 12:58:00
1744010940,21921.85,21929.9,21917.5,21917.5,13725,2025-04-07 12:59:00
1744011000,21918.15,21926.3,21910.0,21917.1,22350,2025-04-07 13:00:00
1744011060,21920.0,21925.0,21899.7,21923.05,31275,2025-04-07 13:01:00
1744011120,21923.35,21931.65,21916.15,21920.8,17175,2025-04-07 13:02:00
1744011180,21921.5,21923.75,21905.5,21916.0,15900,2025-04-07 13:03:00
1744011240,21912.15,21913.05,21890.0,21891.25,25050,2025-04-07 13:04:00
1744011300,21891.8,21919.0,21888.0,21888.0,28350,2025-04-07 13:05:00
1744011360,21890.0,21913.15,21890.0,21892.7,19950,2025-04-07 13:06:00
1744011420,21895.95,21907.9,21892.1,21898.6,15525,2025-04-07 13:07:00
1744011480,21895.35,21911.95,21895.35,21902.0,11400,2025-04-07 13:08:00
1744011540,21902.0,21929.0,21892.8,21929.0,25800,2025-04-07 13:09:00
1744011600,21929.6,21938.35,21908.35,21916.5,25125,2025-04-07 13:10:00
1744011660,21910.55,21915.15,21895.05,21895.1,15825,2025-04-07 13:11:00
1744011720,21897.1,21912.45,21895.95,21903.95,11550,2025-04-07 13:12:00
1744011780,21908.95,21916.6,21903.5,21909.95,7050,2025-04-07 13:13:00
1744011840,21910.0,21916.5,21906.25,21908.85,5025,2025-04-07 13:14:00
1744011900,21913.95,21914.15,21897.6,21899.3,6300,2025-04-07 13:15:00
1744011960,21899.3,21903.95,21891.65,21902.75,16275,2025-04-07 13:16:00
1744012020,21901.6,21907.35,21885.0,21891.85,27600,2025-04-07 13:17:00
1744012080,21888.75,21894.0,21876.5,21881.0,29700,2025-04-07 13:18:00
1744012140,21885.0,21894.3,21879.25,21887.15,24375,2025-04-07 13:19:00
1744012200,21885.5,21887.8,21873.85,21873.85,31575,2025-04-07 13:20:00
1744012260,21874.6,21891.5,21874.6,21888.9,19350,2025-04-07 13:21:00
1744012320,21890.0,21900.0,21885.05,21893.85,16425,2025-04-07 13:22:00
1744012380,21897.1,21917.9,21897.1,21912.15,18450,2025-04-07 13:23:00
1744012440,21910.7,21943.05,21906.15,21931.6,24075,2025-04-07 13:24:00
1744012500,21931.6,21949.0,21930.1,21933.9,16275,2025-04-07 13:25:00
1744012560,21937.45,21940.0,21922.9,21935.8,11400,2025-04-07 13:26:00
1744012620,21938.0,21969.0,21938.0,21950.95,39825,2025-04-07 13:27:00
1744012680,21951.75,21977.95,21951.75,21968.5,25875,2025-04-07 13:28:00
1744012740,21969.3,21974.65,21940.0,21957.65,19275,2025-04-07 13:29:00
1744012800,21953.5,21970.0,21935.7,21947.95,14925,2025-04-07 13:30:00
1744012860,21941.3,21965.0,21941.3,21961.3,19200,2025-04-07 13:31:00
1744012920,21965.0,22016.95,21965.0,22016.95,63675,2025-04-07 13:32:00
1744012980,22011.95,22022.1,21989.3,21997.35,30225,2025-04-07 13:33:00
1744013040,21994.05,22009.9,21983.0,22009.7,22125,2025-04-07 13:34:00
1744013100,22009.9,22032.8,22000.0,22013.9,49125,2025-04-07 13:35:00
1744013160,22013.95,22030.9,22004.75,22025.7,25875,2025-04-07 13:36:00
1744013220,22016.9,22025.0,22005.2,22013.3,13425,2025-04-07 13:37:00
1744013280,22010.2,22020.8,22003.7,22003.7,15525,2025-04-07 13:38:00
1744013340,22005.0,22018.75,22000.05,22005.1,20175,2025-04-07 13:39:00
1744013400,22009.5,22026.5,21997.9,22004.15,24825,2025-04-07 13:40:00
1744013460,21998.3,22015.35,21992.1,22005.45,16875,2025-04-07 13:41:00
1744013520,22005.35,22022.25,22002.8,22022.25,15300,2025-04-07 13:42:00
1744013580,22028.0,22060.0,22028.0,22049.95,57975,2025-04-07 13:43:00
1744013640,22049.0,22063.7,22045.75,22051.9,37425,2025-04-07 13:44:00
1744013700,22047.2,22081.4,22047.2,22074.95,51075,2025-04-07 13:45:00
1744013760,22074.95,22101.5,22062.3,22101.5,42375,2025-04-07 13:46:00
1744013820,22099.55,22119.95,22090.0,22090.0,99000,2025-04-07 13:47:00
1744013880,22090.0,22090.0,22060.0,22060.6,32475,2025-04-07 13:48:00
1744013940,22060.0,22065.8,22039.0,22047.55,42000,2025-04-07 13:49:00
1744014000,22047.55,22060.0,22042.55,22050.0,21675,2025-04-07 13:50:00
1744014060,22046.65,22056.65,22040.2,22054.0,15675,2025-04-07 13:51:00
1744014120,22055.0,22068.8,22044.8,22049.05,16950,2025-04-07 13:52:00
1744014180,22050.0,22062.25,22040.0,22062.25,19425,2025-04-07 13:53:00
1744014240,22065.0,22070.0,22059.15,22061.7,11925,2025-04-07 13:54:00
1744014300,22061.7,22061.7,22045.25,22051.6,12825,2025-04-07 13:55:00
1744014360,22051.6,22054.9,22025.55,22027.0,23700,2025-04-07 13:56:00
1744014420,22023.0,22044.0,22023.0,22038.95,24000,2025-04-07 13:57:00
1744014480,22037.65,22055.0,22033.0,22050.85,30000,2025-04-07 13:58:00
1744014540,22046.0,22059.0,22039.95,22039.95,21075,2025-04-07 13:59:00
1744014600,22039.95,22046.05,22031.6,22040.6,14550,2025-04-07 14:00:00
1744014660,22040.6,22044.45,22020.25,22020.35,21975,2025-04-07 14:01:00
1744014720,22020.75,22025.0,22016.6,22021.0,26625,2025-04-07 14:02:00
1744014780,22023.8,22033.0,22012.05,22033.0,23400,2025-04-07 14:03:00
1744014840,22034.0,22065.0,22028.35,22060.0,18825,2025-04-07 14:04:00
1744014900,22060.0,22087.8,22060.0,22084.85,20475,2025-04-07 14:05:00
1744014960,22082.4,22085.95,22064.25,22070.7,17700,2025-04-07 14:06:00
1744015020,22070.7,22077.1,22062.6,22065.3,23025,2025-04-07 14:07:00
1744015080,22062.65,22076.4,22062.65,22073.25,24225,2025-04-07 14:08:00
1744015140,22070.95,22095.5,22070.95,22075.0,27075,2025-04-07 14:09:00
1744015200,22078.55,22079.25,22047.2,22049.95,31950,2025-04-07 14:10:00
1744015260,22047.05,22055.0,22030.05,22032.6,30825,2025-04-07 14:11:00
1744015320,22031.8,22062.15,22031.8,22057.2,27675,2025-04-07 14:12:00
1744015380,22062.45,22070.0,22045.25,22047.95,20025,2025-04-07 14:13:00
1744015440,22047.95,22050.0,22041.8,22050.0,13050,2025-04-07 14:14:00
1744015500,22049.2,22068.7,22045.05,22045.1,31725,2025-04-07 14:15:00
1744015560,22045.1,22052.35,22036.0,22047.15,14025,2025-04-07 14:16:00
1744015620,22047.15,22052.5,22025.0,22027.8,20175,2025-04-07 14:17:00
1744015680,22030.0,22047.95,22028.3,22044.0,9900,2025-04-07 14:18:00
1744015740,22045.2,22072.0,22044.0,22065.5,17850,2025-04-07 14:19:00
1744015800,22065.0,22065.0,22054.35,22059.3,6900,2025-04-07 14:20:00
1744015860,22055.4,22059.05,22043.95,22057.6,10350,2025-04-07 14:21:00
1744015920,22054.95,22085.0,22053.4,22083.45,32325,2025-04-07 14:22:00
1744015980,22083.5,22099.05,22072.1,22072.9,37275,2025-04-07 14:23:00
1744016040,22072.0,22085.3,22070.0,22070.0,26550,2025-04-07 14:24:00
1744016100,22072.0,22082.9,22062.15,22069.45,18525,2025-04-07 14:25:00
1744016160,22076.1,22078.25,22060.05,22065.0,15000,2025-04-07 14:26:00
1744016220,22062.0,22086.95,22062.0,22081.0,20025,2025-04-07 14:27:00
1744016280,22081.0,22081.0,22065.3,22067.0,10950,2025-04-07 14:28:00
1744016340,22067.0,22081.4,22067.0,22072.35,18900,2025-04-07 14:29:00
1744016400,22074.3,22081.9,22060.0,22060.0,16875,2025-04-07 14:30:00
1744016460,22060.0,22086.0,22056.8,22084.0,31650,2025-04-07 14:31:00
1744016520,22084.0,22129.0,22084.0,22102.95,110700,2025-04-07 14:32:00
1744016580,22102.95,22147.0,22098.55,22142.45,86175,2025-04-07 14:33:00
1744016640,22141.35,22142.25,22105.2,22110.75,45000,2025-04-07 14:34:00
1744016700,22110.75,22117.3,22092.2,22098.2,35175,2025-04-07 14:35:00
1744016760,22098.2,22100.0,22072.25,22072.25,31500,2025-04-07 14:36:00
1744016820,22072.2,22085.0,22072.2,22075.0,25200,2025-04-07 14:37:00
1744016880,22072.8,22086.95,22069.9,22076.9,26250,2025-04-07 14:38:00
1744016940,22079.9,22090.45,22075.75,22078.9,22875,2025-04-07 14:39:00
1744017000,22079.9,22086.95,22064.95,22069.05,14325,2025-04-07 14:40:00
1744017060,22073.25,22079.9,22064.0,22066.5,10275,2025-04-07 14:41:00
1744017120,22066.5,22079.9,22066.5,22074.9,20400,2025-04-07 14:42:00
1744017180,22075.0,22089.8,22074.9,22077.8,29100,2025-04-07 14:43:00
1744017240,22077.8,22085.55,22065.2,22070.0,14100,2025-04-07 14:44:00
1744017300,22072.15,22085.7,22065.0,22070.0,17925,2025-04-07 14:45:00
1744017360,22069.95,22080.0,22065.0,22067.35,8925,2025-04-07 14:46:00
1744017420,22067.35,22085.0,22066.55,22078.0,15300,2025-04-07 14:47:00
1744017480,22078.0,22084.55,22068.35,22068.4,12450,2025-04-07 14:48:00
1744017540,22069.45,22077.0,22065.0,22068.0,17175,2025-04-07 14:49:00
1744017600,22068.0,22094.0,22067.55,22094.0,53775,2025-04-07 14:50:00
1744017660,22098.0,22098.0,22081.2,22096.4,35550,2025-04-07 14:51:00
1744017720,22090.2,22097.85,22084.0,22092.75,17550,2025-04-07 14:52:00
1744017780,22094.9,22095.25,22071.25,22071.25,20025,2025-04-07 14:53:00
1744017840,22071.5,22090.45,22070.35,22090.0,15375,2025-04-07 14:54:00
